"","...1","Trapnest","Date","Day_of_year","Year","Site","Subsite","Treatment","Good_days","New_nests_meg","New_nests_sum","Available_cavities_prior","Meg_ps_prior","Meg_no_ps_prior","Sum_unsealed_meg","DP_meg_prior","NDP_meg_prior","NDP_ps_meg_prior"
"1655",2177,"trapnest_99",2024-06-28,180,"year_2024","CP","AI","High",3,0,0,6,11,0,NA,0,0,11
"1656",2178,"trapnest_99",2024-07-02,184,"year_2024","CP","AI","High",3,0,0,6,11,0,NA,0,0,11
"1657",2179,"trapnest_99",2024-07-05,187,"year_2024","CP","AI","High",3,0,0,6,11,0,NA,0,0,11
"1658",2180,"trapnest_99",2024-07-08,190,"year_2024","CP","AI","High",2,0,0,6,11,0,NA,0,0,11
"1659",2181,"trapnest_99",2024-07-13,195,"year_2024","CP","AI","High",2,0,0,7,11,0,NA,0,0,11
"1660",2182,"trapnest_99",2024-07-16,198,"year_2024","CP","AI","High",3,0,0,7,11,0,NA,0,0,11
"1661",2183,"trapnest_99",2024-07-19,201,"year_2024","CP","AI","High",2,0,0,7,11,0,NA,0,0,11
"1662",2184,"trapnest_99",2024-07-22,204,"year_2024","CP","AI","High",3,0,0,7,11,0,NA,0,0,11
"1663",2185,"trapnest_99",2024-07-24,206,"year_2024","CP","AI","High",2,0,0,7,11,0,NA,0,0,11
"1664",2186,"trapnest_99",2024-07-26,208,"year_2024","CP","AI","High",0,0,0,7,11,0,NA,0,0,11
"1665",2187,"trapnest_99",2024-07-29,211,"year_2024","CP","AI","High",3,0,0,7,11,0,NA,0,0,11
"1666",2188,"trapnest_99",2024-08-02,215,"year_2024","CP","AI","High",3,0,0,7,11,0,NA,0,0,11
"1667",2189,"trapnest_99",2024-08-06,219,"year_2024","CP","AI","High",3,0,0,7,11,0,NA,0,0,11
"1668",2190,"trapnest_99",2024-08-08,221,"year_2024","CP","AI","High",0,0,0,7,11,0,NA,0,0,11
"1669",2191,"trapnest_99",2024-08-12,225,"year_2024","CP","AI","High",3,0,0,7,11,0,NA,0,0,11
"1670",2192,"trapnest_9",2023-05-11,131,"year_2023","BP","C","High",3,0,0,7,0,0,NA,0,0,0
"1671",2193,"trapnest_9",2023-05-12,132,"year_2023","BP","C","High",1,0,0,7,0,0,NA,0,0,0
"1672",2194,"trapnest_9",2023-05-15,135,"year_2023","BP","C","High",3,0,0,7,0,0,NA,0,0,0
"1673",2195,"trapnest_9",2023-05-16,136,"year_2023","BP","C","High",1,0,0,7,0,0,NA,0,0,0
"1674",2196,"trapnest_9",2023-05-17,137,"year_2023","BP","C","High",1,0,0,7,0,0,NA,0,0,0
"1675",2197,"trapnest_9",2023-05-19,139,"year_2023","BP","C","High",2,0,0,7,0,0,NA,0,0,0
"1676",2198,"trapnest_9",2023-05-21,141,"year_2023","BP","C","High",1,0,0,7,0,0,NA,0,0,0
"1677",2199,"trapnest_9",2023-05-22,142,"year_2023","BP","C","High",1,0,1,7,0,0,NA,0,0,0
"1678",2200,"trapnest_9",2023-05-23,143,"year_2023","BP","C","High",1,0,0,7,0,0,NA,0,0,0
"1679",2201,"trapnest_9",2023-05-26,146,"year_2023","BP","C","High",2,0,0,7,0,0,NA,0,0,0
"1680",2202,"trapnest_9",2023-05-28,148,"year_2023","BP","C","High",2,0,0,7,0,0,NA,0,0,0
"1681",2203,"trapnest_9",2023-05-29,149,"year_2023","BP","C","High",1,0,1,7,0,0,NA,0,0,0
"1682",2204,"trapnest_9",2023-05-31,151,"year_2023","BP","C","High",2,0,0,7,0,0,NA,0,0,0
"1683",2205,"trapnest_9",2023-06-02,153,"year_2023","BP","C","High",2,0,0,7,0,0,NA,0,0,0
"1684",2206,"trapnest_9",2023-06-05,156,"year_2023","BP","C","High",1,1,2,7,0,0,0,0,0,0
"1685",2207,"trapnest_9",2023-06-08,159,"year_2023","BP","C","High",2,2,2,7,1.5,1.5,2,0,1,1
"1686",2208,"trapnest_9",2023-06-10,161,"year_2023","BP","C","High",0,0,0,5,3,3,2,0,1,1
"1687",2209,"trapnest_9",2023-06-12,163,"year_2023","BP","C","High",1,0,0,5,3,3,2,0,1,1
"1688",2210,"trapnest_9",2023-06-29,180,"year_2023","BP","C","High",1,0,0,4,1,1,1,0,0,0
"1689",2211,"trapnest_9",2023-06-14,165,"year_2023","BP","C","High",0,0,0,3,3,3,1,0,2,2
"1690",2212,"trapnest_9",2023-06-16,167,"year_2023","BP","C","High",1,0,0,4,1,1,1,0,0,0
"1691",2213,"trapnest_9",2023-06-20,171,"year_2023","BP","C","High",3,1,1,2,1,1,2,0,0,0
"1692",2214,"trapnest_9",2023-06-23,174,"year_2023","BP","C","High",3,0,0,1,1,1,1,0,0,0
