"","Site","Subsite","Treatment","Trapnest","Cavity_number","Straw_ID","Date","Nest_ID","Cavity_ID","Status","Occupant","Good_days","Bee_choice","Available_prior","New_nests_os","New_nests_meg","New_nest_sum","Osmia_ps_prior","Osmia_no_ps_prior","Meg_ps_prior","Meg_no_ps_prior"
"17212","BP","B","Mid","trapnest_5",7,"a",2023-05-26,"5_7a","5_7","empty","none",2,0,12,0,0,0,6,0,0,0
"17213","BP","B","Mid","trapnest_5",7,"a",2023-05-28,"5_7a","5_7","empty","none",2,0,12,0,0,0,6,0,0,0
"17214","BP","B","Mid","trapnest_5",7,"a",2023-05-29,"5_7a","5_7","empty","none",1,0,12,1,0,1,6,0,0,0
"17215","BP","B","Mid","trapnest_5",7,"a",2023-05-31,"5_7a","5_7","empty","none",2,0,13,1,0,1,5,0,0,0
"17216","BP","B","Mid","trapnest_5",7,"a",2023-06-02,"5_7a","5_7","empty","none",2,0,12,1,0,1,6,1,0,0
"17217","BP","B","Mid","trapnest_5",7,"a",2023-06-05,"5_7a","5_7","empty","none",1,0,12,0,0,0,6,2,0,0
"17218","BP","B","Mid","trapnest_5",7,"a",2023-06-08,"5_7a","5_7","empty","none",2,0,12,0,0,0,6,2,0,0
"17219","BP","B","Mid","trapnest_5",7,"a",2023-06-10,"5_7a","5_7","empty","none",0,0,12,0,0,0,6,2,0,0
"17220","BP","B","Mid","trapnest_5",7,"a",2023-06-12,"5_7a","5_7","empty","none",1,0,12,0,0,0,6,2,0,0
"17221","BP","B","Mid","trapnest_5",7,"a",2023-06-14,"5_7a","5_7","empty","none",0,0,12,0,0,0,6,2,0,0
"17222","BP","B","Mid","trapnest_5",7,"a",2023-06-16,"5_7a","5_7","empty","none",1,0,12,0,0,0,6,2,0,0
"17223","BP","B","Mid","trapnest_5",7,"a",2023-06-20,"5_7a","5_7","empty","none",3,0,12,0,1,1,6,2,0,0
"17224","BP","B","Mid","trapnest_5",7,"a",2023-06-23,"5_7a","5_7","empty","none",3,0,13,0,1,1,4,0,1,1
"17225","BP","B","Mid","trapnest_5",7,"a",2023-06-29,"5_7a","5_7","empty","none",1,0,10,0,1,1,6,0,2,2
"17226","BP","B","Mid","trapnest_5",8,"a",2023-05-11,"5_8a","5_8","empty","none",3,0,12,0,0,0,6,0,0,0
"17227","BP","B","Mid","trapnest_5",8,"a",2023-05-12,"5_8a","5_8","empty","none",1,0,12,0,0,0,6,0,0,0
"17228","BP","B","Mid","trapnest_5",8,"a",2023-05-15,"5_8a","5_8","empty","none",3,0,12,0,0,0,6,0,0,0
"17229","BP","B","Mid","trapnest_5",8,"a",2023-05-16,"5_8a","5_8","empty","none",1,0,12,0,0,0,6,0,0,0
"17230","BP","B","Mid","trapnest_5",8,"a",2023-05-17,"5_8a","5_8","empty","none",1,0,12,0,0,0,6,0,0,0
"17231","BP","B","Mid","trapnest_5",8,"a",2023-05-19,"5_8a","5_8","empty","none",2,0,12,0,0,0,6,0,0,0
"17232","BP","B","Mid","trapnest_5",8,"a",2023-05-21,"5_8a","5_8","empty","none",1,0,12,0,0,0,6,0,0,0
"17233","BP","B","Mid","trapnest_5",8,"a",2023-05-22,"5_8a","5_8","empty","none",1,0,12,0,0,0,6,0,0,0
"17234","BP","B","Mid","trapnest_5",8,"a",2023-05-23,"5_8a","5_8","empty","none",1,0,12,0,0,0,6,0,0,0
"17235","BP","B","Mid","trapnest_5",8,"a",2023-05-26,"5_8a","5_8","empty","none",2,0,12,0,0,0,6,0,0,0
"17236","BP","B","Mid","trapnest_5",8,"a",2023-05-28,"5_8a","5_8","empty","none",2,0,12,0,0,0,6,0,0,0
"17237","BP","B","Mid","trapnest_5",8,"a",2023-05-29,"5_8a","5_8","empty","none",1,0,12,1,0,1,6,0,0,0
"17238","BP","B","Mid","trapnest_5",8,"a",2023-05-31,"5_8a","5_8","empty","none",2,0,13,1,0,1,5,0,0,0
"17239","BP","B","Mid","trapnest_5",8,"a",2023-06-02,"5_8a","5_8","empty","none",2,0,12,1,0,1,6,1,0,0
"17240","BP","B","Mid","trapnest_5",8,"a",2023-06-05,"5_8a","5_8","empty","none",1,0,12,0,0,0,6,2,0,0
"17241","BP","B","Mid","trapnest_5",8,"a",2023-06-08,"5_8a","5_8","empty","none",2,0,12,0,0,0,6,2,0,0
"17242","BP","B","Mid","trapnest_5",8,"a",2023-06-10,"5_8a","5_8","empty","none",0,0,12,0,0,0,6,2,0,0
"17243","BP","B","Mid","trapnest_5",8,"a",2023-06-12,"5_8a","5_8","empty","none",1,0,12,0,0,0,6,2,0,0
"17244","BP","B","Mid","trapnest_5",8,"a",2023-06-14,"5_8a","5_8","empty","none",0,0,12,0,0,0,6,2,0,0
"17245","BP","B","Mid","trapnest_5",8,"a",2023-06-16,"5_8a","5_8","empty","none",1,0,12,0,0,0,6,2,0,0
"17246","BP","B","Mid","trapnest_5",8,"a",2023-06-20,"5_8a","5_8","empty","none",3,0,12,0,1,1,6,2,0,0
"17247","BP","B","Mid","trapnest_5",8,"a",2023-06-23,"5_8a","5_8","empty","none",3,0,13,0,1,1,4,0,1,1
"17248","BP","B","Mid","trapnest_5",8,"a",2023-06-29,"5_8a","5_8","empty","none",1,0,10,0,1,1,6,0,2,2
"17249","BP","B","Mid","trapnest_5",9,"a",2023-05-11,"5_9a","5_9","empty","none",3,0,12,0,0,0,6,0,0,0
"17250","BP","B","Mid","trapnest_5",9,"a",2023-05-12,"5_9a","5_9","empty","none",1,0,12,0,0,0,6,0,0,0
"17251","BP","B","Mid","trapnest_5",9,"a",2023-05-15,"5_9a","5_9","empty","none",3,0,12,0,0,0,6,0,0,0
"17252","BP","B","Mid","trapnest_5",9,"a",2023-05-16,"5_9a","5_9","empty","none",1,0,12,0,0,0,6,0,0,0
"17253","BP","B","Mid","trapnest_5",9,"a",2023-05-17,"5_9a","5_9","empty","none",1,0,12,0,0,0,6,0,0,0
"17254","BP","B","Mid","trapnest_5",9,"a",2023-05-19,"5_9a","5_9","empty","none",2,0,12,0,0,0,6,0,0,0
"17255","BP","B","Mid","trapnest_5",9,"a",2023-05-21,"5_9a","5_9","empty","none",1,0,12,0,0,0,6,0,0,0
"17256","BP","B","Mid","trapnest_5",9,"a",2023-05-22,"5_9a","5_9","empty","none",1,0,12,0,0,0,6,0,0,0
"17257","BP","B","Mid","trapnest_5",9,"a",2023-05-23,"5_9a","5_9","empty","none",1,0,12,0,0,0,6,0,0,0
"17258","BP","B","Mid","trapnest_5",9,"a",2023-05-26,"5_9a","5_9","empty","none",2,0,12,0,0,0,6,0,0,0
"17259","BP","B","Mid","trapnest_5",9,"a",2023-05-28,"5_9a","5_9","empty","none",2,0,12,0,0,0,6,0,0,0
"17260","BP","B","Mid","trapnest_5",9,"a",2023-05-29,"5_9a","5_9","1 cell","osmia",1,1,12,1,0,1,6,0,0,0
"17261","BP","B","Mid","trapnest_5",9,"a",2023-05-31,"5_9a","5_9","5 cells","osmia",2,NA,13,1,0,1,5,0,0,0
"17262","BP","B","Mid","trapnest_5",9,"a",2023-06-02,"5_9a","5_9","2 cells + end cap","osmia",2,NA,12,1,0,1,6,1,0,0
"17263","BP","B","Mid","trapnest_5",9,"a",2023-06-05,"5_9a","5_9","no change","osmia",1,NA,12,0,0,0,6,2,0,0
"17264","BP","B","Mid","trapnest_5",9,"a",2023-06-08,"5_9a","5_9","no change","osmia",2,NA,12,0,0,0,6,2,0,0
"17265","BP","B","Mid","trapnest_5",9,"a",2023-06-10,"5_9a","5_9","no change","osmia",0,NA,12,0,0,0,6,2,0,0
"17266","BP","B","Mid","trapnest_5",9,"a",2023-06-12,"5_9a","5_9","no change","osmia",1,NA,12,0,0,0,6,2,0,0
"17267","BP","B","Mid","trapnest_5",9,"a",2023-06-14,"5_9a","5_9","no change","osmia",0,NA,12,0,0,0,6,2,0,0
"17268","BP","B","Mid","trapnest_5",9,"a",2023-06-16,"5_9a","5_9","no change","osmia",1,NA,12,0,0,0,6,2,0,0
"17269","BP","B","Mid","trapnest_5",9,"a",2023-06-20,"5_9a","5_9","no change","osmia",3,NA,12,0,1,1,6,2,0,0
"17270","BP","B","Mid","trapnest_5",9,"a",2023-06-23,"5_9a","5_9","empty","none",3,0,13,0,1,1,4,0,1,1
"17271","BP","B","Mid","trapnest_5",9,"b",2023-06-29,"5_9b","5_9","pseudo","osmia",1,NA,10,0,1,1,6,0,2,2
"17272","BP","Q","Mid","trapnest_50",10,"a",2023-07-03,"50_10a","50_10","empty","none",1,0,12,0,0,0,0,0,6,0
"17273","BP","Q","Mid","trapnest_50",11,"a",2023-07-03,"50_11a","50_11","empty","none",1,0,12,0,0,0,0,0,6,0
"17274","BP","Q","Mid","trapnest_50",11,"a",2023-07-04,"50_11a","50_11","empty","none",1,0,9.5,1,1,2,0,0,6,0
"17275","BP","Q","Mid","trapnest_50",11,"a",2023-07-07,"50_11a","50_11","empty","none",3,0,7,0,0,0,1,1,6,1
"17276","BP","Q","Mid","trapnest_50",11,"a",2023-07-10,"50_11a","50_11","empty","none",1,0,5,0,0,0,1,1,6,1
"17277","BP","Q","Mid","trapnest_50",11,"a",2023-07-12,"50_11a","50_11","empty","none",1,0,9,0,0,0,0,0,6,1
"17278","BP","Q","Mid","trapnest_50",11,"a",2023-07-14,"50_11a","50_11","empty","none",1,0,8,0,0,0,0,0,7,1
"17279","BP","Q","Mid","trapnest_50",11,"a",2023-07-17,"50_11a","50_11","empty","none",2,0,8,0,0,0,0,0,7,1
"17280","BP","Q","Mid","trapnest_50",11,"a",2023-07-20,"50_11a","50_11","empty","none",2,0,7,0,0,0,0,0,7,1
"17281","BP","Q","Mid","trapnest_50",11,"a",2023-07-24,"50_11a","50_11","empty","none",2,0,8,0,0,0,0,0,7,1
"17282","BP","Q","Mid","trapnest_50",11,"a",2023-07-26,"50_11a","50_11","empty","none",1,0,8,0,0,0,0,0,7,1
"17283","BP","Q","Mid","trapnest_50",11,"a",2023-07-28,"50_11a","50_11","empty","none",0,0,8,0,0,0,0,0,7,1
"17284","BP","Q","Mid","trapnest_50",11,"a",2023-07-29,"50_11a","50_11","empty","none",0,0,8,0,0,0,0,0,7,1
"17285","BP","Q","Mid","trapnest_50",11,"a",2023-08-01,"50_11a","50_11","empty","none",2,0,8,0,0,0,0,0,7,1
"17286","BP","Q","Mid","trapnest_50",11,"a",2023-08-04,"50_11a","50_11","empty","none",2,0,10,0,0,0,0,0,7,1
"17287","BP","Q","Mid","trapnest_50",11,"a",2023-08-09,"50_11a","50_11","empty","none",4,0,10,0,0,0,0,0,7,1
"17288","BP","Q","Mid","trapnest_50",12,"a",2023-07-03,"50_12a","50_12","empty","none",1,0,12,0,0,0,0,0,6,0
"17289","BP","Q","Mid","trapnest_50",12,"a",2023-07-04,"50_12a","50_12","1 cell","osmia",1,1,9.5,1,1,2,0,0,6,0
"17290","BP","Q","Mid","trapnest_50",12,"a",2023-07-07,"50_12a","50_12","no change","osmia",3,NA,7,0,0,0,1,1,6,1
"17291","BP","Q","Mid","trapnest_50",12,"a",2023-07-10,"50_12a","50_12","no change","osmia",1,NA,5,0,0,0,1,1,6,1
"17292","BP","Q","Mid","trapnest_50",12,"b",2023-07-12,"50_12b","50_12","empty","none",1,0,9,0,0,0,0,0,6,1
"17293","BP","Q","Mid","trapnest_50",13,"a",2023-07-03,"50_13a","50_13","empty","none",1,0,12,0,0,0,0,0,6,0
"17294","BP","Q","Mid","trapnest_50",13,"a",2023-07-04,"50_13a","50_13","empty","none",1,0,9.5,1,1,2,0,0,6,0
"17295","BP","Q","Mid","trapnest_50",13,"a",2023-07-07,"50_13a","50_13","empty","none",3,0,7,0,0,0,1,1,6,1
"17296","BP","Q","Mid","trapnest_50",13,"a",2023-07-10,"50_13a","50_13","empty","none",1,0,5,0,0,0,1,1,6,1
"17297","BP","Q","Mid","trapnest_50",13,"a",2023-07-12,"50_13a","50_13","empty","none",1,0,9,0,0,0,0,0,6,1
"17298","BP","Q","Mid","trapnest_50",13,"a",2023-07-14,"50_13a","50_13","empty","none",1,0,8,0,0,0,0,0,7,1
"17299","BP","Q","Mid","trapnest_50",13,"a",2023-07-17,"50_13a","50_13","empty","none",2,0,8,0,0,0,0,0,7,1
"17300","BP","Q","Mid","trapnest_50",13,"a",2023-07-20,"50_13a","50_13","empty","none",2,0,7,0,0,0,0,0,7,1
"17301","BP","Q","Mid","trapnest_50",13,"a",2023-07-24,"50_13a","50_13","empty","none",2,0,8,0,0,0,0,0,7,1
"17302","BP","Q","Mid","trapnest_50",13,"a",2023-07-26,"50_13a","50_13","empty","none",1,0,8,0,0,0,0,0,7,1
"17303","BP","Q","Mid","trapnest_50",13,"a",2023-07-28,"50_13a","50_13","empty","none",0,0,8,0,0,0,0,0,7,1
"17304","BP","Q","Mid","trapnest_50",13,"a",2023-07-29,"50_13a","50_13","empty","none",0,0,8,0,0,0,0,0,7,1
"17305","BP","Q","Mid","trapnest_50",13,"a",2023-08-01,"50_13a","50_13","empty","none",2,0,8,0,0,0,0,0,7,1
"17306","BP","Q","Mid","trapnest_50",13,"a",2023-08-04,"50_13a","50_13","empty","none",2,0,10,0,0,0,0,0,7,1
"17307","BP","Q","Mid","trapnest_50",13,"a",2023-08-09,"50_13a","50_13","empty","none",4,0,10,0,0,0,0,0,7,1
"17308","BP","Q","Mid","trapnest_50",15,"a",2023-07-03,"50_15a","50_15","empty","none",1,0,12,0,0,0,0,0,6,0
"17309","BP","Q","Mid","trapnest_50",15,"a",2023-07-04,"50_15a","50_15","empty","none",1,0,9.5,1,1,2,0,0,6,0
"17310","BP","Q","Mid","trapnest_50",15,"a",2023-07-07,"50_15a","50_15","empty","none",3,0,7,0,0,0,1,1,6,1
"17311","BP","Q","Mid","trapnest_50",15,"a",2023-07-12,"50_15a","50_15","empty","none",1,0,9,0,0,0,0,0,6,1
"17312","BP","Q","Mid","trapnest_50",15,"b",2023-07-14,"50_15b","50_15","empty","none",1,0,8,0,0,0,0,0,7,1
"17313","BP","Q","Mid","trapnest_50",15,"b",2023-07-17,"50_15b","50_15","empty","none",2,0,8,0,0,0,0,0,7,1
"17314","BP","Q","Mid","trapnest_50",15,"c",2023-07-26,"50_15c","50_15","empty","none",1,0,8,0,0,0,0,0,7,1
"17315","BP","Q","Mid","trapnest_50",15,"c",2023-07-28,"50_15c","50_15","empty","none",0,0,8,0,0,0,0,0,7,1
"17316","BP","Q","Mid","trapnest_50",15,"c",2023-07-29,"50_15c","50_15","empty","none",0,0,8,0,0,0,0,0,7,1
"17317","BP","Q","Mid","trapnest_50",15,"c",2023-08-01,"50_15c","50_15","empty","none",2,0,8,0,0,0,0,0,7,1
"17318","BP","Q","Mid","trapnest_50",15,"c",2023-08-04,"50_15c","50_15","empty","none",2,0,10,0,0,0,0,0,7,1
"17319","BP","Q","Mid","trapnest_50",15,"c",2023-08-09,"50_15c","50_15","empty","none",4,0,10,0,0,0,0,0,7,1
"17320","BP","Q","Mid","trapnest_50",16,"a",2023-07-03,"50_16a","50_16","empty","none",1,0,12,0,0,0,0,0,6,0
"17321","BP","Q","Mid","trapnest_50",16,"b",2023-07-12,"50_16b","50_16","empty","none",1,0,9,0,0,0,0,0,6,1
"17322","BP","Q","Mid","trapnest_50",16,"b",2023-07-14,"50_16b","50_16","empty","none",1,0,8,0,0,0,0,0,7,1
"17323","BP","Q","Mid","trapnest_50",16,"d",2023-07-24,"50_16d","50_16","empty","none",2,0,8,0,0,0,0,0,7,1
"17324","BP","Q","Mid","trapnest_50",17,"a",2023-07-03,"50_17a","50_17","empty","none",1,0,12,0,0,0,0,0,6,0
"17325","BP","Q","Mid","trapnest_50",17,"a",2023-07-04,"50_17a","50_17","empty","none",1,0,9.5,1,1,2,0,0,6,0
"17326","BP","Q","Mid","trapnest_50",17,"a",2023-07-07,"50_17a","50_17","empty","none",3,0,7,0,0,0,1,1,6,1
"17327","BP","Q","Mid","trapnest_50",17,"a",2023-07-10,"50_17a","50_17","empty","none",1,0,5,0,0,0,1,1,6,1
"17328","BP","Q","Mid","trapnest_50",17,"a",2023-07-12,"50_17a","50_17","empty","none",1,0,9,0,0,0,0,0,6,1
"17329","BP","Q","Mid","trapnest_50",17,"a",2023-07-14,"50_17a","50_17","empty","none",1,0,8,0,0,0,0,0,7,1
"17330","BP","Q","Mid","trapnest_50",17,"b",2023-07-24,"50_17b","50_17","empty","none",2,0,8,0,0,0,0,0,7,1
"17331","BP","Q","Mid","trapnest_50",17,"b",2023-07-26,"50_17b","50_17","empty","none",1,0,8,0,0,0,0,0,7,1
"17332","BP","Q","Mid","trapnest_50",17,"b",2023-07-28,"50_17b","50_17","empty","none",0,0,8,0,0,0,0,0,7,1
"17333","BP","Q","Mid","trapnest_50",17,"b",2023-07-29,"50_17b","50_17","empty","none",0,0,8,0,0,0,0,0,7,1
"17334","BP","Q","Mid","trapnest_50",17,"c",2023-08-04,"50_17c","50_17","empty","none",2,0,10,0,0,0,0,0,7,1
"17335","BP","Q","Mid","trapnest_50",17,"c",2023-08-09,"50_17c","50_17","empty","none",4,0,10,0,0,0,0,0,7,1
"17336","BP","Q","Mid","trapnest_50",18,"a",2023-07-03,"50_18a","50_18","empty","none",1,0,12,0,0,0,0,0,6,0
"17337","BP","Q","Mid","trapnest_50",18,"a",2023-07-04,"50_18a","50_18","empty","none",1,0,9.5,1,1,2,0,0,6,0
"17338","BP","Q","Mid","trapnest_50",18,"c",2023-07-12,"50_18c","50_18","empty","none",1,0,9,0,0,0,0,0,6,1
"17339","BP","Q","Mid","trapnest_50",18,"e",2023-08-01,"50_18e","50_18","empty","none",2,0,8,0,0,0,0,0,7,1
"17340","BP","Q","Mid","trapnest_50",18,"f",2023-08-04,"50_18f","50_18","empty","none",2,0,10,0,0,0,0,0,7,1
"17341","BP","Q","Mid","trapnest_50",18,"f",2023-08-09,"50_18f","50_18","empty","none",4,0,10,0,0,0,0,0,7,1
"17342","BP","Q","Mid","trapnest_50",2,"b",2023-07-07,"50_2b","50_2","empty","none",3,0,7,0,0,0,1,1,6,1
"17343","BP","Q","Mid","trapnest_50",2,"b",2023-07-10,"50_2b","50_2","empty","none",1,0,5,0,0,0,1,1,6,1
"17344","BP","Q","Mid","trapnest_50",2,"c",2023-07-17,"50_2c","50_2","empty","none",2,0,8,0,0,0,0,0,7,1
"17345","BP","Q","Mid","trapnest_50",2,"c",2023-07-20,"50_2c","50_2","empty","none",2,0,7,0,0,0,0,0,7,1
"17346","BP","Q","Mid","trapnest_50",2,"c",2023-07-24,"50_2c","50_2","empty","none",2,0,8,0,0,0,0,0,7,1
"17347","BP","Q","Mid","trapnest_50",2,"c",2023-07-26,"50_2c","50_2","empty","none",1,0,8,0,0,0,0,0,7,1
"17348","BP","Q","Mid","trapnest_50",2,"c",2023-07-28,"50_2c","50_2","empty","none",0,0,8,0,0,0,0,0,7,1
"17349","BP","Q","Mid","trapnest_50",2,"c",2023-07-29,"50_2c","50_2","empty","none",0,0,8,0,0,0,0,0,7,1
"17350","BP","Q","Mid","trapnest_50",2,"c",2023-08-01,"50_2c","50_2","empty","none",2,0,8,0,0,0,0,0,7,1
"17351","BP","Q","Mid","trapnest_50",2,"c",2023-08-04,"50_2c","50_2","empty","none",2,0,10,0,0,0,0,0,7,1
"17352","BP","Q","Mid","trapnest_50",2,"c",2023-08-09,"50_2c","50_2","empty","none",4,0,10,0,0,0,0,0,7,1
"17353","BP","Q","Mid","trapnest_50",3,"a",2023-07-03,"50_3a","50_3","empty","none",1,0,12,0,0,0,0,0,6,0
"17354","BP","Q","Mid","trapnest_50",3,"a",2023-07-04,"50_3a","50_3","empty","none",1,0,9.5,1,1,2,0,0,6,0
"17355","BP","Q","Mid","trapnest_50",3,"b",2023-07-17,"50_3b","50_3","empty","none",2,0,8,0,0,0,0,0,7,1
"17356","BP","Q","Mid","trapnest_50",3,"b",2023-07-20,"50_3b","50_3","empty","none",2,0,7,0,0,0,0,0,7,1
"17357","BP","Q","Mid","trapnest_50",3,"b",2023-07-24,"50_3b","50_3","empty","none",2,0,8,0,0,0,0,0,7,1
"17358","BP","Q","Mid","trapnest_50",3,"b",2023-07-26,"50_3b","50_3","empty","none",1,0,8,0,0,0,0,0,7,1
"17359","BP","Q","Mid","trapnest_50",3,"b",2023-07-28,"50_3b","50_3","empty","none",0,0,8,0,0,0,0,0,7,1
"17360","BP","Q","Mid","trapnest_50",3,"b",2023-07-29,"50_3b","50_3","empty","none",0,0,8,0,0,0,0,0,7,1
"17361","BP","Q","Mid","trapnest_50",3,"b",2023-08-01,"50_3b","50_3","empty","none",2,0,8,0,0,0,0,0,7,1
"17362","BP","Q","Mid","trapnest_50",3,"b",2023-08-04,"50_3b","50_3","empty","none",2,0,10,0,0,0,0,0,7,1
"17363","BP","Q","Mid","trapnest_50",3,"b",2023-08-09,"50_3b","50_3","empty","none",4,0,10,0,0,0,0,0,7,1
"17364","BP","Q","Mid","trapnest_50",4,"a",2023-07-03,"50_4a","50_4","empty","none",1,0,12,0,0,0,0,0,6,0
"17365","BP","Q","Mid","trapnest_50",4,"b",2023-07-10,"50_4b","50_4","empty","none",1,0,5,0,0,0,1,1,6,1
"17366","BP","Q","Mid","trapnest_50",4,"b",2023-07-12,"50_4b","50_4","empty","none",1,0,9,0,0,0,0,0,6,1
"17367","BP","Q","Mid","trapnest_50",4,"b",2023-07-14,"50_4b","50_4","empty","none",1,0,8,0,0,0,0,0,7,1
"17368","BP","Q","Mid","trapnest_50",4,"b",2023-07-17,"50_4b","50_4","empty","none",2,0,8,0,0,0,0,0,7,1
"17369","BP","Q","Mid","trapnest_50",4,"b",2023-07-20,"50_4b","50_4","empty","none",2,0,7,0,0,0,0,0,7,1
"17370","BP","Q","Mid","trapnest_50",4,"b",2023-07-24,"50_4b","50_4","empty","none",2,0,8,0,0,0,0,0,7,1
"17371","BP","Q","Mid","trapnest_50",4,"b",2023-07-26,"50_4b","50_4","empty","none",1,0,8,0,0,0,0,0,7,1
"17372","BP","Q","Mid","trapnest_50",4,"b",2023-07-28,"50_4b","50_4","empty","none",0,0,8,0,0,0,0,0,7,1
"17373","BP","Q","Mid","trapnest_50",4,"b",2023-07-29,"50_4b","50_4","empty","none",0,0,8,0,0,0,0,0,7,1
"17374","BP","Q","Mid","trapnest_50",4,"b",2023-08-01,"50_4b","50_4","empty","none",2,0,8,0,0,0,0,0,7,1
"17375","BP","Q","Mid","trapnest_50",4,"b",2023-08-04,"50_4b","50_4","empty","none",2,0,10,0,0,0,0,0,7,1
"17376","BP","Q","Mid","trapnest_50",4,"b",2023-08-09,"50_4b","50_4","empty","none",4,0,10,0,0,0,0,0,7,1
"17377","BP","Q","Mid","trapnest_50",6,"a",2023-07-03,"50_6a","50_6","empty","none",1,0,12,0,0,0,0,0,6,0
"17378","BP","Q","Mid","trapnest_50",6,"a",2023-07-04,"50_6a","50_6","empty","none",1,0,9.5,1,1,2,0,0,6,0
"17379","BP","Q","Mid","trapnest_50",6,"a",2023-07-07,"50_6a","50_6","empty","none",3,0,7,0,0,0,1,1,6,1
"17380","BP","Q","Mid","trapnest_50",6,"b",2023-07-14,"50_6b","50_6","empty","none",1,0,8,0,0,0,0,0,7,1
"17381","BP","Q","Mid","trapnest_50",6,"b",2023-07-17,"50_6b","50_6","empty","none",2,0,8,0,0,0,0,0,7,1
"17382","BP","Q","Mid","trapnest_50",6,"b",2023-07-20,"50_6b","50_6","empty","none",2,0,7,0,0,0,0,0,7,1
"17383","BP","Q","Mid","trapnest_50",6,"b",2023-07-24,"50_6b","50_6","empty","none",2,0,8,0,0,0,0,0,7,1
"17384","BP","Q","Mid","trapnest_50",6,"b",2023-07-26,"50_6b","50_6","empty","none",1,0,8,0,0,0,0,0,7,1
"17385","BP","Q","Mid","trapnest_50",6,"b",2023-07-28,"50_6b","50_6","empty","none",0,0,8,0,0,0,0,0,7,1
"17386","BP","Q","Mid","trapnest_50",6,"b",2023-07-29,"50_6b","50_6","empty","none",0,0,8,0,0,0,0,0,7,1
"17387","BP","Q","Mid","trapnest_50",6,"b",2023-08-01,"50_6b","50_6","empty","none",2,0,8,0,0,0,0,0,7,1
"17388","BP","Q","Mid","trapnest_50",6,"b",2023-08-04,"50_6b","50_6","empty","none",2,0,10,0,0,0,0,0,7,1
"17389","BP","Q","Mid","trapnest_50",6,"b",2023-08-09,"50_6b","50_6","empty","none",4,0,10,0,0,0,0,0,7,1
"17390","BP","Q","Mid","trapnest_50",8,"a",2023-07-03,"50_8a","50_8","empty","none",1,0,12,0,0,0,0,0,6,0
"17391","BP","Q","Mid","trapnest_50",8,"a",2023-07-04,"50_8a","50_8","empty","none",1,0,9.5,1,1,2,0,0,6,0
"17392","BP","Q","Mid","trapnest_50",8,"a",2023-07-07,"50_8a","50_8","empty","none",3,0,7,0,0,0,1,1,6,1
"17393","BP","Q","Mid","trapnest_50",8,"b",2023-07-12,"50_8b","50_8","empty","none",1,0,9,0,0,0,0,0,6,1
"17394","BP","Q","Mid","trapnest_50",8,"b",2023-07-14,"50_8b","50_8","empty","none",1,0,8,0,0,0,0,0,7,1
"17395","BP","Q","Mid","trapnest_50",8,"b",2023-07-17,"50_8b","50_8","empty","none",2,0,8,0,0,0,0,0,7,1
"17396","BP","Q","Mid","trapnest_50",8,"b",2023-07-20,"50_8b","50_8","empty","none",2,0,7,0,0,0,0,0,7,1
"17397","BP","Q","Mid","trapnest_50",8,"c",2023-08-04,"50_8c","50_8","empty","none",2,0,10,0,0,0,0,0,7,1
"17398","BP","Q","Mid","trapnest_50",8,"c",2023-08-09,"50_8c","50_8","empty","none",4,0,10,0,0,0,0,0,7,1
"17399","BP","Q","High","trapnest_51",11,"a",2023-07-03,"51_11a","51_11","empty","none",1,0,7,0,0,0,0,0,11,0
"17400","BP","Q","High","trapnest_51",11,"a",2023-07-04,"51_11a","51_11","empty","none",1,0,7,1,0,1,0,0,11,0
"17401","BP","Q","High","trapnest_51",11,"a",2023-07-07,"51_11a","51_11","empty","none",3,0,6,0,0,0,1,1,11,0
"17402","BP","Q","High","trapnest_51",11,"a",2023-07-10,"51_11a","51_11","empty","none",1,0,6,0,0,0,1,1,11,0
"17403","BP","Q","High","trapnest_51",11,"a",2023-07-12,"51_11a","51_11","empty","none",1,0,6,0,0,0,0,0,11,0
"17404","BP","Q","High","trapnest_51",11,"a",2023-07-14,"51_11a","51_11","empty","none",1,0,6,0,0,0,0,0,11,0
"17405","BP","Q","High","trapnest_51",11,"a",2023-07-17,"51_11a","51_11","empty","none",2,0,5,0,0,0,0,0,11,0
"17406","BP","Q","High","trapnest_51",11,"a",2023-07-20,"51_11a","51_11","empty","none",2,0,5,0,0,0,0,0,11,0
"17407","BP","Q","High","trapnest_51",11,"a",2023-07-24,"51_11a","51_11","empty","none",2,0,5,0,0,0,0,0,11,0
"17408","BP","Q","High","trapnest_51",11,"a",2023-07-26,"51_11a","51_11","empty","none",1,0,6,0,0,0,0,0,11,0
"17409","BP","Q","High","trapnest_51",11,"a",2023-07-28,"51_11a","51_11","empty","none",0,0,6,0,0,0,0,0,11,0
"17410","BP","Q","High","trapnest_51",11,"a",2023-07-29,"51_11a","51_11","empty","none",0,0,6,0,0,0,0,0,11,0
"17411","BP","Q","High","trapnest_51",11,"a",2023-08-01,"51_11a","51_11","empty","none",2,0,6,0,0,0,0,0,11,0
"17412","BP","Q","High","trapnest_51",11,"a",2023-08-04,"51_11a","51_11","empty","none",2,0,6,0,0,0,0,0,11,0
"17413","BP","Q","High","trapnest_51",11,"a",2023-08-09,"51_11a","51_11","empty","none",4,0,6,0,0,0,0,0,11,0
"17414","BP","Q","High","trapnest_51",18,"a",2023-07-03,"51_18a","51_18","empty","none",1,0,7,0,0,0,0,0,11,0
"17415","BP","Q","High","trapnest_51",18,"a",2023-07-04,"51_18a","51_18","empty","none",1,0,7,1,0,1,0,0,11,0
